X,nextGPA,left_school,nextGPA_nonorm,Z,Z_X,hsgrade_pct,totcredits_year1,age_at_entry,male,bpl_north_america,english,loc_campus1,loc_campus2,loc_campus3,clustervar
-.5799999833106995,.10000002,0,1.7,0,0,15,4,18,1,0,0,0,0,1,.57999998
-.0500000007450581,.70000005,0,2.2,0,0,26,4,18,0,1,1,1,0,0,.050000001
-.2599999904632568,.7299999,0,2.3299999,0,0,1,5,19,0,1,0,0,0,1,.25999999
.4099999964237213,1.3499999,0,2.8499999,1,.41,26,4,18,1,1,1,0,1,0,-.41
-2.299999952316284,2.2,0,3.7,0,0,99,5,19,1,1,0,1,0,0,2.3
-1.5,1.54,0,3.04,0,0,81,4,18,0,1,1,1,0,0,1.5
-1.919999957084656,1.2,0,2.7,0,0,81,4.5,18,1,1,1,1,0,0,1.92
-.4199999868869781,-.98000002,0,.62,0,0,38,5,19,1,1,0,0,0,1,.41999999
-.3300000131130219,.63999999,0,2.24,0,0,8,4,19,1,1,1,0,0,1,.33000001
-.5799999833106995,.68000007,0,2.1800001,0,0,62,5,18,0,0,0,1,0,0,.57999998
.75,.35000002,0,1.85,1,.75,26,4,19,0,1,1,0,1,0,-.75
-.6200000047683716,-.79000002,0,.70999998,0,0,41,5,17,0,1,0,1,0,0,.62
-1.5,.93999994,0,2.54,0,0,38,4,19,1,1,0,0,0,1,1.5
-.8999999761581421,.11000001,0,1.61,0,0,36,5,17,0,1,1,0,1,0,.89999998
.7799999713897705,1.1500001,0,2.6500001,1,.77999997,56,5,19,0,1,1,1,0,0,-.77999997
1.419999957084656,,0,,1,1.42,10,4,20,1,1,0,1,0,0,-1.42
-1.639999985694885,1.5,0,3,0,0,53,5,18,0,1,1,1,0,0,1.64
-1.320000052452087,2.0999999,0,3.6999998,0,0,24,4.5,18,0,1,1,0,0,1,1.3200001
-1.450000047683716,1.64,0,3.24,0,0,78,5,19,0,1,1,0,0,1,1.45
-.5299999713897705,1.1,0,2.7,0,0,40,4,17,0,1,0,0,0,1,.52999997
-.3499999940395355,1.1099999,0,2.6099999,0,0,46,5,19,0,1,1,0,1,0,.34999999
-1.559999942779541,1.3499999,0,2.8499999,0,0,48,4,19,0,1,0,1,0,0,1.5599999
.1700000017881393,,1,,1,.17,15,4.5,19,1,1,1,1,0,0,-.17
1.419999957084656,,0,,1,1.42,9,4,19,0,1,0,0,0,1,-1.42
-1.059999942779541,.6500001,1,2.1500001,0,0,78,4,19,0,1,1,0,1,0,1.0599999
.4099999964237213,.10000002,0,1.7,1,.41,17,3.5,19,0,1,0,0,0,1,-.41
-2.5,2.47,0,3.97,0,0,99,5,18,1,0,0,1,0,0,2.5
-1.889999985694885,.35000002,0,1.85,0,0,99,5,17,1,1,1,1,0,0,1.89
1.5,-.38999999,0,1.21,1,1.5,26,4.5,19,1,1,0,0,0,1,-1.5
-1.940000057220459,1.9300001,0,3.4300001,0,0,91,5,18,0,1,1,0,1,0,1.9400001
-.9399999976158142,1.4,0,3,0,0,10,3.5,19,1,1,1,0,0,1,.94
.1099999994039536,-.76999998,0,.73000002,1,.11,40,4.5,19,0,1,1,0,1,0,-.11
-.6399999856948853,1.3399999,0,2.8399999,0,0,33,5,18,0,1,1,1,0,0,.63999999
-1.929999947547913,2.0799999,0,3.5799999,0,0,84,5,18,0,1,1,1,0,0,1.9299999
.5600000023841858,-.79000002,0,.70999998,1,.56,82,5,18,1,0,1,1,0,0,-.56
-1.039999961853027,-.34000003,0,1.16,0,0,26,5,19,0,1,1,1,0,0,1.04
-1.139999985694885,.10000002,0,1.7,0,0,67,5,20,0,1,1,0,0,1,1.14
.9200000166893005,.79999995,0,2.3,1,.92000002,30,5,19,0,1,1,1,0,0,-.92000002
-.8799999952316284,1.4,0,3,0,0,82,4,19,0,1,1,0,0,1,.88
.0399999991059303,.79999995,0,2.3,1,.039999999,44,5,20,0,1,0,1,0,0,-.039999999
-2.039999961853027,2.5,0,4,0,0,91,5,19,0,1,0,1,0,0,2.04
-1.789999961853027,-1.5,0,0,0,0,65,4.5,19,1,1,1,1,0,0,1.79
-2.279999971389771,2.03,0,3.53,0,0,77,4.5,18,0,0,0,1,0,0,2.28
-1.559999942779541,1.6400001,0,3.1400001,0,0,49,5,19,1,1,1,1,0,0,1.5599999
-1.710000038146973,1.1099999,0,2.6099999,0,0,57,5,18,0,1,1,1,0,0,1.71
-.8100000023841858,,1,,0,0,5,4,18,1,1,1,0,0,1,.81
-2.210000038146973,2.1400001,0,3.6400001,0,0,92,5,18,1,1,1,1,0,0,2.21
-1.039999961853027,1.0300001,0,2.6300001,0,0,3,4.5,19,0,1,1,0,0,1,1.04
-.3700000047683716,1.2199999,0,2.8199999,0,0,6,4.5,19,0,1,1,0,0,1,.37
-.6399999856948853,1.2,0,2.7,0,0,2,4,17,1,1,1,0,1,0,.63999999
-.3700000047683716,-.14999998,0,1.35,0,0,56,5,19,1,1,0,1,0,0,.37
-1.299999952316284,2.5,0,4,0,0,20,5,19,0,1,0,1,0,0,1.3
-1.559999942779541,1.8099999,0,3.3099999,0,0,84,5,18,0,1,1,1,0,0,1.5599999
-1.25,.79999995,0,2.3,0,0,13,4,18,1,0,0,0,1,0,1.25
.7200000286102295,.20000005,0,1.7,1,.72000003,56,5,18,1,1,1,1,0,0,-.72000003
-1.740000009536743,1.83,0,3.4300001,0,0,60,5,19,0,1,1,0,0,1,1.74
-.0399999991059303,.10000002,0,1.6,0,0,76,5,19,0,1,1,1,0,0,.039999999
1.5,,1,,1,1.5,62,5,18,0,1,1,1,0,0,-1.5
-.3899999856948853,-.16999996,0,1.33,0,0,69,5,18,1,1,0,1,0,0,.38999999
-1.340000033378601,1.8,0,3.3,0,0,66,5,18,0,1,1,1,0,0,1.34
-2.359999895095825,2.25,0,3.8499999,0,0,62,4,19,0,0,0,0,0,1,2.3599999
-1.090000033378601,.5,0,2,0,0,28,4,18,0,0,1,0,1,0,1.09
-2.349999904632568,2.3399999,0,3.8399999,0,0,97,5,18,1,1,1,1,0,0,2.3499999
-1.679999947547913,1.7499999,0,3.3499999,0,0,41,4,19,1,1,0,0,0,1,1.6799999
-1.879999995231628,2.02,0,3.52,0,0,70,5,19,0,1,0,1,0,0,1.88
-.3899999856948853,1.5,0,3,0,0,58,4.5,18,0,0,0,1,0,0,.38999999
-1.559999942779541,-.60000002,0,1,0,0,87,5,19,0,1,1,0,0,1,1.5599999
-1.429999947547913,1.29,0,2.79,0,0,80,4,19,1,1,1,0,1,0,1.4299999
-.8399999737739563,1.6800001,0,3.1800001,0,0,31,5,19,1,1,1,1,0,0,.83999997
-1.039999961853027,1.73,0,3.23,0,0,2,6,21,1,1,1,0,1,0,1.04
.1000000014901161,.96999991,0,2.5699999,1,.1,42,5,18,1,1,0,0,0,1,-.1
-2,2.3,0,3.8,0,0,74,5,19,0,1,1,1,0,0,2
-1.25,,0,,0,0,36,4,19,0,1,1,1,0,0,1.25
-.8399999737739563,1.78,0,3.28,0,0,83,5,18,0,1,1,1,0,0,.83999997
-1.5,1.8399999,0,3.3399999,0,0,74,5,19,1,1,1,1,0,0,1.5
.3600000143051147,.73000002,0,2.23,1,.36000001,9,5,19,0,1,1,0,1,0,-.36000001
-.6000000238418579,,1,,0,0,35,4.5,18,0,1,1,1,0,0,.60000002
-.5,1.2,0,2.7,0,0,1,4,20,0,1,1,0,1,0,.5
-1.570000052452087,2.1500001,0,3.6500001,0,0,51,4.5,18,1,1,1,1,0,0,1.5700001
.25,1.1600001,0,2.6600001,1,.25,58,4,19,0,1,1,1,0,0,-.25
-1.5,1.1500001,0,2.6500001,0,0,41,4.5,20,0,0,0,1,0,0,1.5
-2.049999952316284,1.5,0,3,0,0,73,5,19,1,1,1,1,0,0,2.05
-1.100000023841858,1.3699999,0,2.8699999,0,0,66,5,19,1,1,1,1,0,0,1.1
-.550000011920929,,0,,0,0,10,4,21,1,0,0,1,0,0,.55000001
-1.539999961853027,1.5,0,3,0,0,88,5,18,0,1,0,1,0,0,1.54
-1.429999947547913,-.35000002,0,1.15,0,0,75,4.5,20,0,0,0,1,0,0,1.4299999
-.7599999904632568,-.93000001,0,.56999999,0,0,14,4,19,1,1,1,1,0,0,.75999999
-.6600000262260437,.33000004,0,1.83,0,0,85,4.5,18,1,1,0,1,0,0,.66000003
.0599999986588955,1.6999999,0,3.3,1,.059999999,37,4.5,18,1,1,0,0,0,1,-.059999999
-1.5,1.4400001,0,2.9400001,0,0,94,5,18,0,1,1,1,0,0,1.5
.3700000047683716,.32999992,0,1.9299999,1,.37,7,3,19,1,1,1,0,0,1,-.37
-1.279999971389771,1.1800001,0,2.6800001,0,0,68,5,19,1,1,1,1,0,0,1.28
-.7099999785423279,1.1500001,0,2.6500001,0,0,72,5,18,0,1,1,1,0,0,.70999998
-.3300000131130219,.6400001,0,2.1400001,0,0,42,4,19,0,1,1,0,1,0,.33000001
-.1500000059604645,-.80000001,0,.69999999,0,0,50,4,18,1,1,1,0,1,0,.15000001
.4799999892711639,-.81,0,.69,1,.47999999,5,5,18,0,1,1,0,1,0,-.47999999
-2.059999942779541,2.1800001,0,3.6800001,0,0,95,4,18,0,0,0,1,0,0,2.0599999
-.300000011920929,.73999989,0,2.3399999,0,0,60,5,17,0,1,1,0,0,1,.30000001
-.4000000059604645,.73999989,0,2.3399999,0,0,18,4,19,0,1,1,0,0,1,.40000001
.2099999934434891,.29999995,0,1.9,1,.20999999,51,3.5,18,0,1,0,0,0,1,-.20999999
-.4799999892711639,.5,0,2,0,0,26,5,18,0,1,1,1,0,0,.47999999
-.4099999964237213,.68000007,0,2.1800001,0,0,30,5,18,1,1,1,1,0,0,.41
-.8999999761581421,1.55,0,3.05,0,0,57,5,18,0,1,1,1,0,0,.89999998
-.1700000017881393,-.070000052,0,1.53,0,0,62,4.5,18,1,0,0,0,0,1,.17
.0599999986588955,.82999992,0,2.3299999,1,.059999999,28,4.5,18,1,1,1,1,0,0,-.059999999
-2.5,2.5,0,4,0,0,99,5.5,19,0,1,0,1,0,0,2.5
-.1000000014901161,,1,,0,0,24,4,17,1,1,1,1,0,0,.1
-.3799999952316284,,0,,0,0,28,5,18,1,1,1,1,0,0,.38
-1.759999990463257,2.1800001,0,3.6800001,0,0,92,5,18,0,1,1,1,0,0,1.76
-2.380000114440918,2.5,0,4,0,0,94,4,18,1,1,1,0,1,0,2.3800001
-.4199999868869781,1.8,0,3.3,0,0,49,5,17,0,1,1,1,0,0,.41999999
-2.279999971389771,2.0700002,0,3.6700001,0,0,96,5,19,1,1,1,0,0,1,2.28
-1.899999976158142,1.61,0,3.21,0,0,22,4,19,1,0,1,0,0,1,1.9
-1.700000047683716,1.9000001,0,3.4000001,0,0,91,5,19,0,1,1,1,0,0,1.7
-.699999988079071,.58000004,0,2.1800001,0,0,73,4,19,1,1,1,0,0,1,.69999999
-1.159999966621399,1.52,0,3.02,0,0,82,5,19,0,1,1,1,0,0,1.16
-1.25,.94000006,0,2.4400001,0,0,49,5,19,0,1,1,1,0,0,1.25
-.5400000214576721,.99000001,0,2.49,0,0,57,4,19,1,1,1,1,0,0,.54000002
.7200000286102295,-1.5,0,0,1,.72000003,44,4,19,0,1,1,1,0,0,-.72000003
-.25,,1,,0,0,17,3,18,1,1,1,0,0,1,.25
-.800000011920929,1.98,0,3.48,0,0,46,4.5,19,1,1,1,1,0,0,.80000001
-.6000000238418579,1.5,0,3,0,0,38,5,19,0,1,0,0,1,0,.60000002
-.7200000286102295,1.6300001,0,3.1300001,0,0,44,5,19,0,1,1,0,1,0,.72000003
-.2899999916553497,1.5,0,3,0,0,58,5,19,1,1,1,1,0,0,.28999999
-2.170000076293945,1.6999999,0,3.3,0,0,91,5,18,0,0,0,0,0,1,2.1700001
.1899999976158142,.69999993,0,2.3,1,.19,12,4,20,0,1,0,0,0,1,-.19
.5199999809265137,,0,,1,.51999998,27,4,20,1,1,0,0,0,1,-.51999998
.1599999964237213,,0,,1,.16,22,5,18,0,1,1,1,0,0,-.16
-1.779999971389771,1.76,0,3.26,0,0,83,5,19,1,1,1,1,0,0,1.78
-.0299999993294477,1.0300001,0,2.6300001,0,0,12,4.5,18,0,1,0,0,0,1,.029999999
.2000000029802322,-.13,0,1.47,1,.2,2,4,19,1,1,0,0,0,1,-.2
-1.960000038146973,.5,0,2,0,0,70,5,19,0,1,1,1,0,0,1.96
-.9100000262260437,1.6799999,0,3.28,0,0,75,5,19,0,1,1,0,0,1,.91000003
.9399999976158142,,0,,1,.94,20,3.5,18,1,1,0,0,0,1,-.94
-.8100000023841858,-.56,0,.94,0,0,35,5,19,1,1,1,1,0,0,.81
-.0799999982118607,-1.12,0,.38,0,0,22,4.5,18,0,1,1,1,0,0,.079999998
1.019999980926514,-1.27,0,.23000002,1,1.02,96,5,19,1,1,1,1,0,0,-1.02
-.7300000190734863,.69999993,0,2.3,0,0,18,3,20,1,1,1,0,0,1,.73000002
.1599999964237213,.95000005,0,2.45,1,.16,87,4.5,19,0,1,0,1,0,0,-.16
-1.620000004768372,2.1800001,0,3.6800001,0,0,56,5,19,1,1,1,1,0,0,1.62
-1.470000028610229,2.0899999,0,3.5899999,0,0,63,4.5,18,1,1,1,1,0,0,1.47
-.6899999976158142,1.0700001,0,2.6700001,0,0,7,4,18,0,1,1,0,0,1,.69
.8100000023841858,-.60000002,0,1,1,.81,33,3.5,18,0,0,0,0,0,1,-.81
.2000000029802322,,1,,1,.2,7,5,19,1,1,1,1,0,0,-.2
.4900000095367432,.98000002,0,2.48,1,.49000001,65,4.5,19,0,1,1,1,0,0,-.49000001
1.149999976158142,.20000005,0,1.7,1,1.15,44,4,19,0,1,1,1,0,0,-1.15
-1.860000014305115,1.77,0,3.27,0,0,78,5,19,0,1,1,1,0,0,1.86
-.0500000007450581,-1.03,0,.47000003,0,0,4,5,19,1,1,1,0,1,0,.050000001
-1.129999995231628,.69999993,0,2.3,0,0,20,4,19,0,0,0,0,0,1,1.13
-1.909999966621399,2.0699999,0,3.5699999,0,0,88,5,19,1,1,0,1,0,0,1.91
-1.809999942779541,1.6,0,3.2,0,0,27,4,19,1,1,0,0,0,1,1.8099999
.0700000002980232,-1.5,0,0,1,.07,69,4,19,1,1,1,1,0,0,-.07
-1.299999952316284,1.8499999,0,3.3499999,0,0,49,5,18,1,1,1,1,0,0,1.3
-2.009999990463257,2.24,0,3.74,0,0,93,5,19,0,1,1,1,0,0,2.01
-.0299999993294477,1.4,0,3,0,0,15,4.5,18,0,1,1,0,0,1,.029999999
-.6100000143051147,.79999995,0,2.3,0,0,76,4,18,0,0,0,1,0,0,.61000001
-.5,1.8,0,3.3,0,0,76,4,19,0,1,0,1,0,0,.5
-.2800000011920929,.5,0,2,0,0,83,5,19,1,1,0,1,0,0,.28
-.2800000011920929,1.2,0,2.7,0,0,36,4.5,19,0,1,1,1,0,0,.28
.4099999964237213,-1.36,0,.13999999,1,.41,12,4,17,1,0,0,0,1,0,-.41
-1.700000047683716,,1,,0,0,63,5,19,1,1,1,1,0,0,1.7
-.800000011920929,.39999998,0,2,0,0,7,4,19,1,1,1,0,0,1,.80000001
-1.480000019073486,1.4599999,0,3.0599999,0,0,20,5,20,1,1,1,0,0,1,1.48
.5699999928474426,-1.2,0,.29999995,1,.56999999,32,4,18,0,1,1,1,0,0,-.56999999
-.9399999976158142,1.0599999,0,2.5599999,0,0,35,5,19,1,1,1,1,0,0,.94
-.6100000143051147,.99000001,0,2.49,0,0,48,5,19,1,1,1,0,1,0,.61000001
-.1299999952316284,-.62,0,.98000002,0,0,15,3,19,1,1,0,0,0,1,.13
-.8199999928474426,1.5,0,3,0,0,66,5,18,0,1,1,1,0,0,.81999999
-.2599999904632568,.23000002,0,1.73,0,0,16,4.5,19,1,1,1,0,1,0,.25999999
-1.5,2.5,0,4,0,0,92,4,18,0,1,1,1,0,0,1.5
-.5600000023841858,1.5,0,3,0,0,64,4.5,19,0,1,0,1,0,0,.56
.6000000238418579,,1,,1,.60000002,49,4,19,0,1,1,1,0,0,-.60000002
-.239999994635582,-1.2,0,.29999995,0,0,23,5,18,1,1,1,1,0,0,.23999999
-1.279999971389771,.86000001,0,2.46,0,0,19,5,19,1,1,1,0,0,1,1.28
-1.470000028610229,2.2,0,3.7,0,0,44,4.5,18,1,0,0,1,0,0,1.47
.0599999986588955,.16999996,0,1.67,1,.059999999,43,5,18,1,1,0,1,0,0,-.059999999
.5600000023841858,.16999996,0,1.67,1,.56,9,4,18,0,1,0,0,1,0,-.56
-2.299999952316284,,0,,0,0,70,4.5,19,0,1,0,1,0,0,2.3
-1.490000009536743,1.22,0,2.72,0,0,18,5,18,0,1,1,0,1,0,1.49
-1.620000004768372,,1,,0,0,84,5,18,0,1,0,1,0,0,1.62
-1.899999976158142,1.98,0,3.48,0,0,14,5,19,0,1,1,1,0,0,1.9
-.3600000143051147,1.5,0,3,0,0,14,4.5,18,0,1,0,1,0,0,.36000001
1.5,,1,,1,1.5,2,4.5,18,0,1,0,0,1,0,-1.5
-.4000000059604645,.85000002,0,2.45,0,0,19,5,19,0,1,1,0,0,1,.40000001
-.300000011920929,1.41,0,3.01,0,0,54,5,18,0,1,1,0,0,1,.30000001
-1.840000033378601,1.72,0,3.22,0,0,88,5,19,0,1,1,1,0,0,1.84
-.449999988079071,.51999986,0,2.1199999,0,0,20,4,19,0,0,0,0,0,1,.44999999
-.9300000071525574,1,0,2.5,0,0,42,4,18,0,1,0,0,1,0,.93000001
.3199999928474426,1.22,0,2.72,1,.31999999,38,4,19,0,1,1,1,0,0,-.31999999
-1.559999942779541,1.8,0,3.3,0,0,94,5,20,1,0,0,1,0,0,1.5599999
-1,1.4400001,0,2.9400001,0,0,76,4,18,0,1,0,1,0,0,1
-1.019999980926514,1.5,0,3,0,0,95,5,18,0,1,1,1,0,0,1.02
-2.039999961853027,1.8,0,3.3,0,0,79,5,18,1,1,1,1,0,0,2.04
-.7400000095367432,,0,,0,0,56,5,18,1,1,1,0,1,0,.74000001
.449999988079071,-.059999943,0,1.4400001,1,.44999999,28,4,19,0,1,1,0,1,0,-.44999999
-1.220000028610229,,0,,0,0,89,5,18,0,1,1,1,0,0,1.22
-.5699999928474426,1.0700001,0,2.6700001,0,0,39,4.5,19,0,1,1,0,0,1,.56999999
-.5600000023841858,1.6999999,0,3.3,0,0,28,5,19,1,1,1,0,0,1,.56
.4900000095367432,,0,,1,.49000001,8,5,19,1,1,1,0,0,1,-.49000001
-1.360000014305115,1.1199999,0,2.6199999,0,0,74,5,18,0,1,1,1,0,0,1.36
-1.799999952316284,1.47,0,2.97,0,0,94,5,18,1,1,1,1,0,0,1.8
-1,.39999998,0,2,0,0,17,4,18,0,1,1,0,0,1,1
-.7799999713897705,.74000001,0,2.24,0,0,20,5,18,0,1,1,1,0,0,.77999997
.6200000047683716,.10000002,0,1.7,1,.62,31,4,19,0,1,0,0,0,1,-.62
-.800000011920929,.44000006,0,1.9400001,0,0,76,4.5,19,0,1,1,1,0,0,.80000001
-.5899999737739563,.51999998,0,2.02,0,0,11,4,19,0,1,1,0,1,0,.58999997
-2.099999904632568,2.5,0,4,0,0,10,4.5,19,1,1,0,1,0,0,2.0999999
-.6000000238418579,,1,,0,0,52,4.5,18,0,1,1,1,0,0,.60000002
-1.580000042915344,1.5,0,3,0,0,20,4,19,0,1,1,0,1,0,1.58
-1.919999957084656,2.22,0,3.72,0,0,90,5,19,1,1,1,1,0,0,1.92
-.8299999833106995,.20000005,0,1.7,0,0,48,4,19,0,1,1,1,0,0,.82999998
-1.840000033378601,1.5,0,3,0,0,95,5,19,0,1,1,1,0,0,1.84
-1.970000028610229,2.21,0,3.71,0,0,71,5,18,0,1,1,1,0,0,1.97
1.490000009536743,,0,,1,1.49,45,4.5,18,0,1,0,0,0,1,-1.49
-1.450000047683716,2.5,0,4,0,0,93,5,18,0,1,1,1,0,0,1.45
.1700000017881393,1.27,0,2.77,1,.17,33,4,19,0,1,0,1,0,0,-.17
-.3600000143051147,-.93000001,0,.56999999,0,0,17,5,18,1,1,1,1,0,0,.36000001
-1.659999966621399,.51999998,0,2.02,0,0,64,5,19,0,1,1,0,1,0,1.66
-1.039999961853027,-.039999962,0,1.46,0,0,49,5,19,0,1,1,1,0,0,1.04
-1.730000019073486,1.5899999,0,3.0899999,0,0,41,5,19,0,0,0,1,0,0,1.73
-1.509999990463257,1.14,0,2.74,0,0,63,5,18,0,1,0,0,0,1,1.51
-.9300000071525574,1.3499999,0,2.8499999,0,0,34,4,18,0,1,0,1,0,0,.93000001
-5.00000000000e-06,.79999995,0,2.3,0,0,7,4,19,1,1,1,0,1,0,0
-.8999999761581421,.75,0,2.25,0,0,82,5,19,1,0,0,1,0,0,.89999998
-1.360000014305115,1.3399999,0,2.8399999,0,0,58,5,19,0,1,1,1,0,0,1.36
-2.150000095367432,1.8800001,0,3.3800001,0,0,34,4.5,19,0,1,1,0,1,0,2.1500001
-.5299999713897705,.84000003,0,2.4400001,0,0,24,4,19,0,1,1,0,0,1,.52999997
-.6800000071525574,,0,,0,0,81,4,21,1,0,0,1,0,0,.68000001
-.3300000131130219,.10000002,0,1.7,0,0,19,4,19,0,1,1,0,0,1,.33000001
-1.679999947547913,,1,,0,0,100,5,19,0,1,0,1,0,0,1.6799999
-.8700000047683716,,1,,0,0,9,5,20,0,1,0,0,0,1,.87
-.3600000143051147,.059999943,0,1.5599999,0,0,62,5.5,19,0,1,1,1,0,0,.36000001
.5699999928474426,.16999996,0,1.67,1,.56999999,55,4,19,0,1,1,1,0,0,-.56999999
-1.690000057220459,1.8,0,3.3,0,0,56,5,18,0,1,1,1,0,0,1.6900001
-.8199999928474426,.97000003,0,2.47,0,0,52,5,19,0,1,1,1,0,0,.81999999
-.5299999713897705,.63000011,0,2.1300001,0,0,12,4,18,1,1,1,0,1,0,.52999997
-1.710000038146973,2.2,0,3.7,0,0,90,5,18,1,1,1,1,0,0,1.71
.5899999737739563,.24000001,0,1.74,1,.58999997,42,5,19,1,1,0,1,0,0,-.58999997
-1.889999985694885,2.2,0,3.7,0,0,25,4.5,18,1,1,1,1,0,0,1.89
-.800000011920929,-.23000002,0,1.37,0,0,58,5.5,17,0,0,1,0,0,1,.80000001
-1.490000009536743,1.5,0,3,0,0,65,4,19,0,0,0,1,0,0,1.49
-5.00000000000e-06,,1,,0,0,14,5,18,0,1,1,1,0,0,0
-1.190000057220459,.20000005,0,1.7,0,0,53,4,19,0,1,0,0,1,0,1.1900001
-1.730000019073486,1.9,0,3.5,0,0,60,4.5,19,0,1,0,0,0,1,1.73
-.4699999988079071,-.5,0,1,0,0,89,5,18,1,1,0,1,0,0,.47
-1.509999990463257,2.5,0,4,0,0,85,5,19,0,1,1,1,0,0,1.51
.0900000035762787,-1.5,0,0,1,.090000004,27,4,18,0,0,0,1,0,0,-.090000004
-1.009999990463257,.14999998,0,1.65,0,0,22,4.5,19,1,1,1,1,0,0,1.01
-2.299999952316284,2.4100001,0,3.9100001,0,0,97,5,19,0,1,0,1,0,0,2.3
-1.360000014305115,1.4400001,0,2.9400001,0,0,35,5,18,0,0,0,1,0,0,1.36
-1.379999995231628,.66000009,0,2.1600001,0,0,28,4,19,0,1,1,0,1,0,1.38
-.2899999916553497,.73999989,0,2.3399999,0,0,20,4.5,17,0,1,1,0,0,1,.28999999
-.7200000286102295,.5,0,2,0,0,61,4.5,17,0,1,0,1,0,0,.72000003
-2.5,2.27,0,3.77,0,0,100,5,18,1,1,1,1,0,0,2.5
-1.129999995231628,1.5999999,0,3.0999999,0,0,76,5,19,1,1,1,1,0,0,1.13
-.9800000190734863,-.32000005,0,1.1799999,0,0,56,5,19,1,1,1,1,0,0,.98000002
.0099999997764826,1.1099999,0,2.6099999,1,.0099999998,12,5,19,0,1,1,0,1,0,-.0099999998
-2.210000038146973,1.95,0,3.45,0,0,67,5,17,0,1,1,1,0,0,2.21
-.5299999713897705,.049999952,0,1.65,0,0,19,4,18,0,1,1,0,0,1,.52999997
-1.919999957084656,1.8,0,3.3,0,0,98,5,19,0,1,1,1,0,0,1.92
.4900000095367432,.5,0,2,1,.49000001,11,4.5,18,1,1,1,0,1,0,-.49000001
-.2700000107288361,-.98000002,0,.62,0,0,28,5,19,0,1,1,0,0,1,.27000001
-2.009999990463257,,0,,0,0,61,5,19,0,1,1,0,0,1,2.01
-1.840000033378601,1.5799999,0,3.0799999,0,0,78,5,19,0,1,1,1,0,0,1.84
-2.519999980926514,2.3499999,0,3.8499999,0,0,97,5.5,18,0,1,0,1,0,0,2.52
-.4300000071525574,.82999992,0,2.3299999,0,0,31,4,19,1,1,1,1,0,0,.43000001
.0799999982118607,,0,,1,.079999998,61,5,18,1,1,1,0,0,1,-.079999998
-.8600000143051147,,0,,0,0,90,5,19,1,1,1,1,0,0,.86000001
-1.419999957084656,1.6099999,0,3.1099999,0,0,33,5,17,1,1,1,1,0,0,1.42
-1.740000009536743,2.2,0,3.7,0,0,70,5,19,0,1,1,1,0,0,1.74
-.7900000214576721,-.39999998,0,1.2,0,0,30,4,19,1,0,0,0,0,1,.79000002
-1.309999942779541,.76999998,0,2.27,0,0,50,4.5,19,0,1,1,0,1,0,1.3099999
.5199999809265137,,1,,1,.51999998,51,4,21,0,1,1,0,0,1,-.51999998
-1.240000009536743,,0,,0,0,44,5,19,1,1,1,1,0,0,1.24
.6700000166893005,.46000004,0,1.96,1,.67000002,66,4,19,0,1,1,0,1,0,-.67000002
-1.240000009536743,1.7299999,0,3.3299999,0,0,73,4.5,19,0,1,0,0,0,1,1.24
-.3400000035762787,-.90000004,0,.69999999,0,0,8,4,19,0,1,1,0,0,1,.34
.1500000059604645,1.5,0,3,1,.15000001,42,4,19,0,1,0,1,0,0,-.15000001
-1.429999947547913,.79999995,0,2.3,0,0,63,4.5,19,1,1,1,1,0,0,1.4299999
.2300000041723251,-.12,0,1.38,1,.23,25,4.5,18,1,1,0,1,0,0,-.23
-.8100000023841858,.5,0,2,0,0,50,4.5,18,0,1,1,1,0,0,.81
-.5,1.6500001,0,3.1500001,0,0,35,4,19,0,1,1,0,1,0,.5
-.4199999868869781,-.29999995,0,1.2,0,0,44,5,18,0,1,1,1,0,0,.41999999
-2.380000114440918,2.0799999,0,3.5799999,0,0,97,5,19,1,1,0,1,0,0,2.3800001
-.2899999916553497,.10000002,0,1.7,0,0,34,4,18,0,1,0,0,0,1,.28999999
-.1000000014901161,-.60000002,0,1,0,0,36,4,19,0,1,0,0,0,1,.1
-1.639999985694885,1.3499999,0,2.8499999,0,0,35,4,18,1,1,1,1,0,0,1.64
.4000000059604645,.58999991,0,2.0899999,1,.40000001,25,4,19,0,1,1,0,1,0,-.40000001
-1.039999961853027,.38999999,0,1.99,0,0,31,5,19,1,1,1,0,0,1,1.04
-.4799999892711639,2.5,0,4,0,0,31,4.5,19,0,1,1,1,0,0,.47999999
-.4199999868869781,-.38999999,0,1.21,0,0,2,5,18,1,1,1,0,0,1,.41999999
-.9300000071525574,.63,0,2.23,0,0,22,3,20,0,1,1,0,0,1,.93000001
-1.850000023841858,2.2,0,3.7,0,0,62,4,19,1,0,0,1,0,0,1.85
-.3499999940395355,.26999998,0,1.77,0,0,11,4,19,1,1,1,0,1,0,.34999999
-.6399999856948853,,0,,0,0,39,5,18,1,1,1,1,0,0,.63999999
-.8999999761581421,.83000004,0,2.4300001,0,0,52,5,19,0,1,1,0,0,1,.89999998
.8700000047683716,-1.5,0,0,1,.87,11,4.5,18,1,1,1,1,0,0,-.87
-1.720000028610229,.5,0,2,0,0,80,5,19,0,0,0,1,0,0,1.72
-1.009999990463257,.35000002,0,1.85,0,0,60,4.5,19,1,0,1,1,0,0,1.01
-.4600000083446503,1.3,0,2.8,0,0,45,5,18,1,1,0,1,0,0,.46000001
-1.440000057220459,.8499999,0,2.3499999,0,0,58,4.5,19,1,1,1,1,0,0,1.4400001
